sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
2182,0.454376,-0.217434574,2.1743457399999997,-872.5313108078448,-0.011594439797672804,-2.069638799953087,-0.004912898219658962,3.0751094895637813e-13,6,1.0,5.54536635015391e-07,3,1
2183,0.454584,-0.20184796000000005,2.0184796000000005,-810.1863566483428,-0.01199077443657956,-1.905454994744148,-0.005080836626112325,1.5874269806871402e-13,6,1.0,3.9842521270324217e-07,3,1
2184,0.454793,-0.18475296399999996,1.8475296399999996,-741.7951359262861,-0.012351222322743735,-1.7246310342782314,-0.005233568781437272,7.429121298552642e-14,6,1.0,2.725640913192823e-07,3,1
2185,0.455001,-0.16665238000000004,1.6665238000000004,-669.3714645728663,-0.012670694338433664,-1.5359231523555386,-0.005368938279810011,2.829177010361897e-14,6,1.0,1.6820153444705149e-07,3,1
2186,0.455209,-0.14754620800000007,1.4754620800000007,-592.9147124930809,-0.012948967281660942,-1.3378506885927695,-0.005486850544108753,9.374875752749268e-15,6,1.0,9.682391322626653e-08,3,1
2187,0.455418,-0.12743444800000003,1.2743444800000003,-512.4247448996272,-0.013185225537029563,-1.1304222744909322,-0.005586959974576811,2.5310107583392667e-15,6,1.0,5.0309134164367234e-08,3,1
2188,0.455626,-0.10665229600000004,1.0665229600000004,-429.2432261948284,-0.013376023694766011,-0.9172988352714423,-0.005667806651799371,4.579219714974579e-16,6,1.0,2.1399101701779014e-08,3,1
2189,0.455834,-0.08519975199999996,0.8519975199999996,-343.370018897631,-0.01352124629766573,-0.6981855908638895,-0.0057293416532140755,5.157887853632851e-17,6,1.0,7.1818393517376206e-09,3,1
2190,0.456043,-0.06324441400000003,0.6324441400000003,-255.47661513337502,-0.01362071147098782,-0.47590992020148604,-0.005771487913235763,2.49785451078798e-18,6,1.0,1.5804587863042438e-09,3,1
2191,0.456251,-0.04078628200000001,0.40786282000000007,-165.5613815338568,-0.013672159426541753,-0.24734594016308561,-0.00579328789447891,1.2812390004823266e-20,6,1.0,1.1312870399574765e-10,3,1
2192,0.456459,-0.018160551999999996,0.18160551999999996,-74.96820744261694,-0.013676309486640913,-0.019952212015195238,-0.0057950463945272025,4.10317363768666e-23,6,1.0,6.404599073306372e-12,3,1
2193,0.456668,0.004632776000000005,-0.04632776000000005,16.303743249808214,-0.013632794444779068,0.20820594192269157,-0.005776607817402241,3.416027859762271e-21,6,1.0,5.789734468762686e-11,3,1
2194,0.456876,0.027426104000000007,-0.27426104000000007,107.58381793937718,-0.013541975400640907,0.4366300198950304,-0.005738125171452122,1.206774041140969e-18,6,1.0,1.0985169615314663e-09,3,1
2195,0.457084,0.05005183400000002,-0.5005183400000002,198.20003134515758,-0.01340437157990432,0.6615568304644021,-0.005679818467570693,3.351520788713841e-17,6,1.0,5.7892293660755795e-09,3,1
2196,0.457293,0.07217476999999994,-0.7217476999999994,286.8096338506287,-0.013220783563535968,0.8784115615710024,-0.005602026934998746,3.364747556407147e-16,6,1.0,1.834323966050204e-08,3,1
2197,0.457501,0.09413010799999999,-0.9413010799999999,374.75710261633856,-0.012992603983274342,1.0970172127963487,-0.005505340671949958,1.916071878762536e-15,6,1.0,4.377294174644133e-08,3,1
2198,0.457709,0.11524745599999997,-1.1524745599999997,459.35452583360393,-0.012721722472707031,1.3023149546506259,-0.005390560370640555,7.558447937807891e-15,6,1.0,8.693930639422018e-08,3,1
2199,0.457918,0.13586200999999998,-1.3586200999999998,541.9466240069951,-0.012407419655992468,1.5038412282992366,-0.005257381210811386,2.483039860779981e-14,6,1.0,1.5757660082912732e-07,3,1
2200,0.458126,0.15547097600000004,-1.5547097600000004,620.5179966007341,-0.012055199356811075,1.693366822987584,-0.005108135321152584,6.176074797708868e-14,6,1.0,2.485170433292683e-07,3,1
2201,0.458334,0.17424195200000003,-1.7424195200000003,695.740590599273,-0.011665230403460116,1.8748507372638485,-0.004942894239081568,1.3945617606492545e-13,6,1.0,3.7343825179115804e-07,3,1
2202,0.458543,0.19183974199999998,-1.9183974199999998,766.2708782350105,-0.011238484718282368,2.041845383625989,-0.004762069796099555,2.8678111697196634e-13,6,1.0,5.355194130005872e-07,3,1
2203,0.458751,0.20843194399999998,-2.08431944,832.7808767104091,-0.010780708233358475,2.200848485210585,-0.004568096709187652,5.028346712370864e-13,6,1.0,7.091082952556259e-07,3,1
2204,0.458959,0.22351576399999995,-2.2351576399999997,893.2547534039899,-0.010293777405182657,2.341013596999279,-0.004361770087024463,8.240159342282789e-13,6,1.0,9.077531722855763e-07,3,1
2205,0.459168,0.23742639799999998,-2.37426398,949.0368142279735,-0.0097773392553109,2.470995932400575,-0.004142940362466787,1.3193007846828521e-12,6,1.0,1.148608141209723e-06,3,1
2206,0.459376,0.249661052,-2.49661052,998.1108064078187,-0.009240308051575712,2.581880787188585,-0.00391538476764202,1.8038212892340052e-12,6,1.0,1.3430641010618648e-06,3,1
2207,0.459584,0.26055492199999997,-2.6055492199999994,1041.820451174101,-0.008682659826501337,2.681001082088522,-0.003679093146835298,2.438259707171197e-12,6,1.0,1.561492751913458e-06,3,1
2208,0.459793,0.2697728119999999,-2.697728119999999,1078.8217983889401,-0.008105619114806272,2.760960343038392,-0.0034345843706865787,3.2051548764487454e-12,6,1.0,1.7902946135985807e-06,3,1
2209,0.460001,0.27731472199999996,-2.7731472199999994,1109.1144806318462,-0.007518098844680617,2.824616683296607,-0.003185635103680828,3.7015200707260105e-12,6,1.0,1.9239334767425745e-06,3,1
2210,0.460209,0.2831806520000001,-2.8318065200000007,1132.69808148434,-0.006920877030165079,2.871258723632584,-0.002932575012782858,4.219709991173447e-12,6,1.0,2.0541932630322232e-06,3,1
2211,0.460418,0.2872030040000001,-2.872030040000001,1148.9009415346636,-0.006315148195560975,2.898224089014648,-0.002675910252356726,4.7252337899705355e-12,6,1.0,2.173760284263681e-06,3,1
2212,0.460626,0.28954937599999997,-2.89549376,1158.3936173477434,-0.005709921900768305,2.9097418018880337,-0.002419458432529068,4.693962551756418e-12,6,1.0,2.166555456026944e-06,3,1
2213,0.460834,0.29005216999999994,-2.9005216999999996,1160.5038664373817,-0.005106371841844962,2.9016829755924154,-0.002163716882137732,4.590961917463382e-12,6,1.0,2.1426530083453722e-06,3,1
2214,0.461043,0.288711386,-2.8871138600000004,1155.2319765743584,-0.004505460311137735,2.8751747880734198,-0.0019090933521770154,4.432835657138321e-12,6,1.0,2.105430040606074e-06,3,1
2215,0.461251,0.28569462199999995,-2.8569462199999993,1143.2479073500565,-0.003916205182202182,2.8329573506511285,-0.0016594089755094014,3.7898699242205655e-12,6,1.0,1.9467588252862562e-06,3,1
2216,0.461459,0.281001878,-2.81001878,1124.5511900426138,-0.003339191018731235,2.7741065551489705,-0.0014149114486149306,3.203974918427751e-12,6,1.0,1.789965060643109e-06,3,1
2217,0.461668,0.2744655559999999,-2.744655559999999,1098.4701369335555,-0.002775738951279738,2.6959429064663034,-0.0011761605725761602,2.6488241874217975e-12,6,1.0,1.6275208715702995e-06,3,1
2218,0.461876,0.266085656,-2.66085656,1065.003341996901,-0.0022351677567068427,2.5988999739083263,-0.000947104981655442,1.9011680616146738e-12,6,1.0,1.3788285105872254e-06,3,1
2219,0.462084,0.25636497199999997,-2.56364972,1026.1656879080288,-0.0017168373281523106,2.4919732142046502,-0.0007274734441323349,1.3584728405909003e-12,6,1.0,1.1655354308587464e-06,3,1
2220,0.462293,0.24480071000000003,-2.4480071000000003,979.9411438531577,-0.001222784590545249,2.363888696684339,-0.0005181290637903598,9.255157299413892e-13,6,1.0,9.6203728095178e-07,3,1
2221,0.462501,0.23189566399999995,-2.3189566399999997,928.343780950031,-0.0007600152239129932,2.224852724193687,-0.0003220403491156751,5.484210768224534e-13,6,1.0,7.405545738312002e-07,3,1
2222,0.462709,0.21748223599999994,-2.1748223599999994,870.7011724305552,-0.0003294225850689354,2.0701569175196486,-0.00013958584113090482,3.0812726044155646e-13,6,1.0,5.550921188788097e-07,3,1
2223,0.462918,0.201728024,-2.01728024,807.6851544812712,6.843951439982296e-05,1.9036464089412934,2.8999794237213125e-05,1.6370346760235332e-13,6,1.0,4.046028516981594e-07,3,1
2224,0.463126,0.18480062600000002,-1.8480062600000002,739.965195965639,0.00042737259899367435,1.7256398297782478,0.00018109008431935352,7.182989775160044e-14,6,1.0,2.680110030414357e-07,3,1
2225,0.463334,0.166700042,-1.66700042,667.5413429217274,0.0007469506221063657,1.5364328034260943,0.0003165045008925278,2.8366944928829566e-14,6,1.0,1.6842489402880488e-07,3,1
2226,0.463543,0.14759387000000002,-1.4759387000000002,591.085085869314,0.0010267880364429425,1.3389349968259878,0.00043507967645887394,9.804908789693707e-15,6,1.0,9.901973938782432e-08,3,1
2227,0.463751,0.12748210999999998,-1.2748210999999998,510.59444074157113,0.001261890917469496,1.1303023126274365,0.000534699541300634,2.4336657215617623e-15,6,1.0,4.933219761069475e-08,3,1
2228,0.463959,0.10669995799999998,-1.0669995799999998,427.4131609425332,0.0014527803128912761,0.9177374779893889,0.0006155848783437611,4.596759153548874e-16,6,1.0,2.1440053994812e-08,3,1
2229,0.464168,0.08524741400000002,-0.8524741400000002,341.54039813305536,0.0015989418694799036,0.6993375913330963,0.000677517741305044,5.4307851974738877e-17,6,1.0,7.369386063770188e-09,3,1
2230,0.464376,0.06312447799999998,-0.6312447799999998,252.97477146480156,0.001697314932701375,0.4729474193340287,0.0007192012426700741,2.286688380414085e-18,6,1.0,1.5121798843561386e-09,3,1
2231,0.464584,0.040833943999999955,-0.40833943999999955,163.73175631966976,0.0017490694273653287,0.24881968588440906,0.0007411311132903936,1.3421626088110488e-20,6,1.0,1.1584865688834795e-10,2,1
2232,0.464793,0.018040615999999954,-0.18040615999999954,72.46693939456311,0.0017529203805442483,0.018425613296264572,0.0007427628731119697,1.0486629811726725e-25,6,1.0,2.706168622523819e-13,2,1
2233,0.465001,-0.004752712000000048,0.04752712000000048,-18.805210321482654,0.001709209757461509,-0.21014722635933789,0.0007242414226531818,3.475316303967915e-21,6,1.0,5.894495867638568e-11,2,1
2234,0.465209,-0.02737844200000006,0.2737844200000006,-109.41344678159693,0.0016187107581128112,-0.43509134302261526,0.0006858943890308522,1.1731341977224012e-18,6,1.0,1.0831130056411568e-09,3,1
2235,0.465418,-0.05000417200000007,0.5000417200000007,-200.02983786026783,0.0014807093407747387,-0.6602938628615445,0.0006274192121926859,3.429775512855092e-17,6,1.0,5.856428516397223e-09,3,1
2236,0.465626,-0.07229470599999999,0.7229470599999999,-289.31147672458525,0.001297384198059714,-0.8813708784376781,0.0005497390669744551,3.3263930580160485e-16,6,1.0,1.8238401950541968e-08,3,1
2237,0.465834,-0.09408244600000004,0.9408244600000004,-376.58672784821425,0.001069511377294575,-1.0955424075244882,0.0004531827869892267,1.8955600559136244e-15,6,1.0,4.35380299852751e-08,3,1
2238,0.466043,-0.11536739200000001,1.1536739200000001,-461.8560381890682,0.0007969990113955954,-1.30388691817719,0.0003377114455066082,7.93025262061722e-15,6,1.0,8.905196584205164e-08,3,1
2239,0.466251,-0.13581434800000003,1.3581434800000003,-543.7764646151666,0.00048438931213438626,-1.502931246447821,0.00020524970853151963,2.3780276705340126e-14,6,1.0,1.5420854938940053e-07,3,1
2240,0.466459,-0.15559091199999997,1.5559091199999997,-623.0195867214834,0.00013169422805007342,-1.695649442713157,5.580263900426841e-05,6.242989024917958e-14,6,1.0,2.49859741153221e-07,3,1
2241,0.466668,-0.17419428999999997,1.7419428999999997,-697.5702739523067,-0.0002597082274781981,-1.8727390216662387,-0.0001100458591009314,1.4361033228276044e-13,6,1.0,3.7895953911006227e-07,3,1
2242,0.466876,-0.19195967800000002,1.9195967800000002,-768.7726565565216,-0.0006849876077148268,-2.0446124049839294,-0.0002902489863198419,2.789921161815803e-13,6,1.0,5.281970429500974e-07,3,1
2243,0.467084,-0.20838428200000003,2.08384282,-834.6105080644214,-0.001142454349402179,-2.1993593350354965,-0.00048409082601787255,5.001192003746877e-13,6,1.0,7.071910635537264e-07,3,1
2244,0.467293,-0.2236357,2.236357,-895.7565356178119,-0.0016320940657505536,-2.342773762432249,-0.0006915652820976923,8.614110098792743e-13,6,1.0,9.28122303297808e-07,3,1
2245,0.467501,-0.23737873600000003,2.3737873600000006,-950.8665987875555,-0.0021458305103033964,-2.4698867526580655,-0.0009092502162302528,1.2650868440993586e-12,6,1.0,1.1247607941671144e-06,3,1
2246,0.467709,-0.24978098800000004,2.49780988,-1000.6124146878014,-0.002683333884262384,-2.584150836341459,-0.001137005883162027,1.8165479965768888e-12,6,1.0,1.347793751496217e-06,3,1
2247,0.467918,-0.26050726,2.6050726,-1043.6504021864785,-0.0032432735223845476,-2.6791370245077712,-0.0013742684416883678,2.5195734918893446e-12,6,1.0,1.5873164435222878e-06,3,1
2248,0.468126,-0.26972515,2.6972515,-1080.651910252297,-0.003817497451108407,-2.7606919650187423,-0.001617583665723903,3.0821062040771315e-12,6,1.0,1.7555928354907287e-06,3,1
2249,0.468334,-0.27726706,2.7726706,-1110.9444969992983,-0.004404920784328127,-2.8241506404796155,-0.001866491857766163,3.696637417365024e-12,6,1.0,1.9226641456970608e-06,3,1
2250,0.468543,-0.28313299000000003,2.8313299,-1134.5284810289058,-0.0050048747106882785,-2.870592949091432,-0.002120709623173029,4.376636856640454e-12,6,1.0,2.092041313139802e-06,3,1
2251,0.468751,-0.28715534200000004,2.8715534200000006,-1150.7309609325498,-0.0056076311386483915,-2.897867442116125,-0.0023761148892578964,4.542888894004669e-12,6,1.0,2.1314053795404762e-06,3,1
2252,0.468959,-0.289501714,2.89501714,-1160.223575474494,-0.006212759979092418,-2.909273271364934,-0.002632525414869988,4.687919492936815e-12,6,1.0,2.1651603838562648e-06,3,1
2253,0.469168,-0.290004508,2.90004508,-1162.334287992998,-0.006819108141542748,-2.9011873801456836,-0.0028894526023495112,4.7640227881799555e-12,6,1.0,2.1826641465608e-06,3,1
2254,0.469376,-0.288831322,2.88831322,-1157.733489468673,-0.00741761684439081,-2.8774456867689566,-0.003143057984913605,4.2930021042393346e-12,6,1.0,2.07195610063161e-06,3,1
2255,0.469584,-0.28564696,2.8564696,-1145.077459470346,-0.008006556373352161,-2.8314400430836124,-0.0033926086327815443,3.773661790393875e-12,6,1.0,1.94259150478839e-06,3,1
2256,0.469793,-0.28095421600000003,2.8095421600000003,-1126.3816467240304,-0.00858626182098377,-2.773710275749125,-0.00363824653432639,3.3254956352742474e-12,6,1.0,1.823594137396751e-06,3,1
2257,0.470001,-0.274417894,2.74417894,-1100.3000005030347,-0.009146877121353125,-2.695265867160538,-0.0038757953904263987,2.543998559513012e-12,6,1.0,1.594991687807961e-06,3,1
2258,0.470209,-0.26620559200000005,2.6620559200000002,-1067.5048682377108,-0.00968792612854002,-2.6011971499371676,-0.004105053444339026,1.91465359792613e-12,6,1.0,1.3837100510397582e-06,3,1
2259,0.470418,-0.25631731,2.5631731,-1027.9958004281698,-0.010208496429464068,-2.4907669900670393,-0.004325634080356817,1.4061526624794313e-12,6,1.0,1.1858130360007844e-06,3,1
2260,0.470626,-0.24492064600000002,2.44920646,-982.4425581410022,-0.010700580934311064,-2.365790888687638,-0.004534144463817749,8.964269060558036e-13,6,1.0,9.467981858119205e-07,3,1
2261,0.470834,-0.231848002,2.31848002,-930.1733705437528,-0.011163029251778983,-2.2233092185959147,-0.004730097140785996,5.453847339490133e-13,6,1.0,7.385016216786213e-07,3,1
2262,0.471043,-0.217434574,2.1743457399999997,-872.5316910176746,-0.011595673192036592,-2.070066699797031,-0.004913420844389739,3.2006817583084726e-13,6,1.0,5.657456173999674e-07,3,1
2263,0.471251,-0.20184796000000005,2.0184796000000005,-810.1865774293698,-0.01199201343703696,-1.9054819471172808,-0.005081361626306642,1.587605967194846e-13,6,1.0,3.9844767378083637e-07,3,1
2264,0.471459,-0.18475296399999996,1.8475296399999996,-741.7948200128584,-0.012350625057510264,-1.7240943291982385,-0.005233315702948187,7.131688251357429e-14,6,1.0,2.670521570942658e-07,3,1
2265,0.471668,-0.16665238000000004,1.6665238000000004,-669.3718576771068,-0.012671745319175967,-1.5364605821328492,-0.005369383610633762,2.9480796465135986e-14,6,1.0,1.7169968551599638e-07,3,1
2266,0.471876,-0.14754620800000007,1.4754620800000007,-592.9149053631268,-0.012950025305287044,-1.3378845486106854,-0.005487298859205487,9.376773458857828e-15,6,1.0,9.683371238102673e-08,3,1
2267,0.472084,-0.12743444800000003,1.2743444800000003,-512.4244571457825,-0.013185021490172715,-1.129789350411955,-0.005586873514044033,2.4248462240682455e-15,6,1.0,4.9242710264767696e-08,3,1
2268,0.472293,-0.10665229600000004,1.0665229600000004,-429.243615785516,-0.013376865920902812,-0.9179159365075751,-0.005668163527282087,4.784002734165137e-16,6,1.0,2.187235330732614e-08,3,1
2269,0.472501,-0.08519975199999996,0.8519975199999996,-343.3701785732547,-0.01352209661215465,-0.698224477172346,-0.005729701955964768,5.160184039657149e-17,6,1.0,7.183438549942037e-09,3,1
2270,0.472709,-0.06307681600000004,0.6307681600000004,-254.80477247235024,-0.013620362305712442,-0.47243121902787827,-0.0057713399618473825,2.2668672891998208e-18,6,1.0,1.5055898151469793e-09,3,1
2271,0.472918,-0.04078628200000001,0.40786282000000007,-165.56210494660502,-0.013672413123166315,-0.24904697346348972,-0.005793395393049024,1.4058712761014505e-20,6,1.0,1.1852498149611534e-10,3,1
2272,0.473126,-0.018160551999999996,0.18160551999999996,-74.96829704260338,-0.013676585452815805,-0.020059277161010372,-0.00579516332934749,9.710786675537238e-24,6,1.0,3.1155633628543455e-12,3,1
2273,0.473334,0.004632776000000005,-0.04632776000000005,16.303971170128925,-0.013633130481530578,0.2089181311789967,-0.005776750205856764,3.3641913943927056e-21,6,1.0,5.757818267310144e-11,3,1
2274,0.473543,0.027426104000000007,-0.27426104000000007,107.58353974378535,-0.013542016522817191,0.4359519555664121,-0.005738142596103145,1.2384519144094586e-18,6,1.0,1.1128551964494082e-09,3,1
2275,0.473751,0.05005183400000002,-0.5005183400000002,198.20000570844462,-0.013404421622626315,0.6615139432254079,-0.005679839672113973,3.3497873629002286e-17,6,1.0,5.7877282204051375e-09,3,1
2276,0.473959,0.07217476999999994,-0.7217476999999994,286.80978087779016,-0.013221566554336671,0.8791109052384944,-0.005602358710762602,3.2587708325924683e-16,6,1.0,1.805205738039141e-08,3,1
2277,0.474168,0.09413010799999999,-0.9413010799999999,374.7568719144586,-0.012992426239465732,1.0963651429233647,-0.005505265356776657,1.981571577650889e-15,6,1.0,4.451482930910907e-08,3,1
2278,0.474376,0.11524745599999997,-1.1524745599999997,459.3545380677277,-0.01272155327913027,1.302273847766382,-0.005390488678446888,7.55653879229426e-15,6,1.0,8.692832579790515e-08,3,1
2279,0.474584,0.13586200999999998,-1.3586200999999998,541.9466814965807,-0.012408618728125617,1.504493033676313,-0.0052578892922244234,2.397870163481778e-14,6,1.0,1.548505363513494e-07,3,1
2280,0.474793,0.15547097600000004,-1.5547097600000004,620.5178267760988,-0.012054826789777186,1.6927843940115153,-0.005107977453765183,6.400015478934609e-14,6,1.0,2.5298246306246653e-07,3,1
2281,0.475001,0.17424195200000003,-1.7424195200000003,695.7406377626023,-0.01166486547470723,1.8748140147595256,-0.004942739608253961,1.3943433868541378e-13,6,1.0,3.734090123493441e-07,3,1
2282,0.475209,0.19183974199999998,-1.9183974199999998,766.27083683021,-0.011240045596483067,2.042403260693233,-0.00476273118516798,2.765897330624221e-13,6,1.0,5.259179217812003e-07,3,1
2283,0.475418,0.20843194399999998,-2.08431944,832.7807705772997,-0.010780171270674975,2.200355625875881,-0.004567869182626771,5.215677819389574e-13,6,1.0,7.221964285684902e-07,3,1
2284,0.475626,0.22351576399999995,-2.2351576399999997,893.2548308871087,-0.010293246907045417,2.3409825174499566,-0.004361545299678128,8.239283906703962e-13,6,1.0,9.077049511403462e-07,3,1
2285,0.475834,0.23742639799999998,-2.37426398,949.0366774967193,-0.009779187920183063,2.471437436838406,-0.004143723695039836,1.2714552430787124e-12,6,1.0,1.1275881893952927e-06,3,1
2286,0.476043,0.249661052,-2.49661052,998.1107724081701,-0.00923965080572401,2.5815172940622726,-0.0039151062736370425,1.8722679512923066e-12,6,1.0,1.3683083853486611e-06,3,1
2287,0.476251,0.26055492199999997,-2.6055492199999994,1041.8205525909154,-0.008682007350284644,2.68097815115098,-0.0036788166738621125,2.4380929245158278e-12,6,1.0,1.5614393461303798e-06,3,1
2288,0.476459,0.2697728119999999,-2.697728119999999,1078.8215691280568,-0.008107666377849225,2.761254675169729,-0.0034354518550268297,3.0871354927230174e-12,6,1.0,1.757024593575796e-06,3,1
2289,0.476668,0.27731472199999996,-2.7731472199999994,1109.1145147913564,-0.00751736833604569,2.824392544515072,-0.0031853255661236524,3.8438644091225746e-12,6,1.0,1.9605775576176455e-06,3,1
2290,0.476876,0.2831806520000001,-2.8318065200000007,1132.6981991411874,-0.006920149464408968,2.8712445751759765,-0.002932266722208233,4.2195433873858914e-12,6,1.0,2.054152710520957e-06,3,1
2291,0.477084,0.2872030040000001,-2.872030040000001,1148.900630490024,-0.006317291679847451,2.89835473346903,-0.0026768185084103187,4.5490036691251555e-12,6,1.0,2.1328393406941826e-06,3,1
2292,0.477293,0.28954937599999997,-2.89549376,1158.3937168041875,-0.005709170243517393,2.9096719441627497,-0.002419139933693936,4.8766301150699836e-12,6,1.0,2.2083093322826855e-06,3,1
2293,0.477501,0.29005216999999994,-2.9005216999999996,1160.5039919105766,-0.005105621105156271,2.9016785498132833,-0.0021633987733713374,4.590905943679954e-12,6,1.0,2.142639946517108e-06,3,1
2294,0.477709,0.288711386,-2.8871138600000004,1155.2315996720552,-0.004507592791052618,2.8751361254985275,-0.001909996945361288,4.2655129417673345e-12,6,1.0,2.06531182647186e-06,3,1
2295,0.477918,0.28569462199999995,-2.8569462199999993,1143.2480650070836,-0.003915486017691272,2.833046762494276,-0.0016591042447844395,3.939104920671515e-12,6,1.0,1.9847178439944085e-06,3,1
2296,0.478126,0.281001878,-2.81001878,1124.551314377886,-0.0033384706867639886,2.7741121679198195,-0.0014146062232050804,3.2040267258102474e-12,6,1.0,1.789979532204454e-06,3,1
2297,0.478334,0.2744655559999999,-2.744655559999999,1098.4697138612416,-0.002777756722370293,2.695740213431411,-0.0011770155603263955,2.5475828520544638e-12,6,1.0,1.596114924443897e-06,3,1
2298,0.478543,0.266085656,-2.66085656,1065.0035487775847,-0.0022345346522204524,2.5991486610038383,-0.0009468367170425648,1.9770450733661203e-12,6,1.0,1.4060743484465076e-06,3,1
2299,0.478751,0.25636497199999997,-2.56364972,1026.1658020266511,-0.0017162009679649519,2.4919888666131516,-0.0007272037999851491,1.358541079094408e-12,6,1.0,1.165564703949606e-06,3,1
2300,0.478959,0.24480071000000003,-2.4480071000000003,979.9406937366825,-0.0012245872970173672,2.363527264170609,-0.0005188929224649861,8.895880263579861e-13,6,1.0,9.431797423382428e-07,3,1
2301,0.479168,0.23189566399999995,-2.3189566399999997,928.3440193126521,-0.000759513009003473,2.2252358278181097,-0.00032182754618791234,5.706580598421852e-13,6,1.0,7.554191285882425e-07,3,1
2302,0.479376,0.21748223599999994,-2.1748223599999994,870.7012680538514,-0.00032891535138676673,2.0701810462337518,-0.00013937091160456217,3.081559960820367e-13,6,1.0,5.551180019430119e-07,3,1
2303,0.479584,0.201728024,-2.01728024,807.6847024890508,6.694020797916698e-05,1.9031517277209635,2.8364494906426673e-05,1.5721403297109987e-13,6,1.0,3.9650224838020375e-07,3,1
2304,0.479793,0.18480062600000002,-1.8480062600000002,739.9654531612316,0.00042770397101813535,1.7261424068848945,0.00018123049619412515,7.481360556348136e-14,6,1.0,2.7352075892595326e-07,3,1
2305,0.480001,0.166700042,-1.66700042,667.541412867368,0.0007472885797650746,1.5364644651296195,0.00031664770329028585,2.8371621721357836e-14,6,1.0,1.6843877736741439e-07,3,1
2306,0.480209,0.14759387000000002,-1.4759387000000002,591.0846545524423,0.0010256620167455426,1.3383338316369549,0.0004346025494684502,9.40198715287245e-15,6,1.0,9.696384456010464e-08,3,1
2307,0.480418,0.12748210999999998,-1.2748210999999998,510.5947014915775,0.0012620200096472504,1.1308994875679008,0.0005347542413759536,2.539566960430856e-15,6,1.0,5.039411632424264e-08,3,1
2308,0.480626,0.10669995799999998,-1.0669995799999998,427.4131992003634,0.0014529172317186854,0.9177751061127302,0.0006156428947960532,4.598266984548325e-16,6,1.0,2.1443570095172362e-08,3,1
2309,0.480834,0.08524741400000002,-0.8524741400000002,341.5400086159151,0.0015982388618017995,0.6986616830919411,0.0006772198566956778,5.186082808652022e-17,6,1.0,7.201446162143536e-09,3,1
2310,0.481043,0.06312447799999998,-0.6312447799999998,252.97501851992808,0.0016972221734432441,0.47360436192075434,0.0007191619378996797,2.4026654379742677e-18,6,1.0,1.5500530760914224e-09,3,1
2311,0.481251,0.040833943999999955,-0.40833943999999955,163.73175861751722,0.0017489852794172116,0.24886108641332164,0.0007410954573801744,1.343918588773153e-20,6,1.0,1.159257695767259e-10,2,1
2312,0.481459,0.018040615999999954,-0.18040615999999954,72.46660923895035,0.001752668339822707,0.01770702118026338,0.0007426560761960623,1.6675433788882072e-25,6,1.0,3.885780586188048e-13,2,1
2313,0.481668,-0.004752712000000048,0.04752712000000048,-18.804993921366318,0.0017088890410062437,-0.2094703292654164,0.0007241055258501032,3.518956096171542e-21,6,1.0,5.931627692661801e-11,2,1
2314,0.481876,-0.02737844200000006,0.2737844200000006,-109.41348257058317,0.0016183989157925699,-0.4350486789118069,0.0006857622524544788,1.1722148179962869e-18,6,1.0,1.0826882330110515e-09,3,1
2315,0.482084,-0.05000417200000007,0.5000417200000007,-200.03008970298163,0.001480909217823915,-0.6610081633108853,0.000627503905857591,3.329343318268611e-17,6,1.0,5.770046196187296e-09,3,1
2316,0.482293,-0.07229470599999999,0.7229470599999999,-289.31130397951404,0.001296841063186289,-0.8807088738641772,0.0005495089250789361,3.435789814450503e-16,6,1.0,1.8535883609941583e-08,3,1
2317,0.482501,-0.09408244600000004,0.9408244600000004,-376.5868017416139,0.0010689769223564212,-1.0955006770667466,0.00045295632303238184,1.8949824192212293e-15,6,1.0,4.3531395776393236e-08,3,1
2318,0.482709,-0.11536739200000001,1.1536739200000001,-461.8562006855887,0.000797628467681754,-1.3045598782436805,0.0003379781642719296,7.66330539504914e-15,6,1.0,8.754030725735345e-08,3,1
2319,0.482918,-0.13581434800000003,1.3581434800000003,-543.7763482294678,0.0004836427626205976,-1.5023239476609296,0.00020493337399177865,2.4630676108562526e-14,6,1.0,1.569416328021382e-07,3,1
2320,0.483126,-0.15559091199999997,1.5559091199999997,-623.0196965903043,0.00013095564243105584,-1.6956111547575266,5.5489678996210104e-05,6.241861316174052e-14,6,1.0,2.4983717329634743e-07,3,1
2321,0.483334,-0.17419428999999997,1.7419428999999997,-697.5703383532558,-0.00025869671299779556,-1.873328631869604,-0.00010961725127025237,1.3855294625698696e-13,6,1.0,3.7222700903722026e-07,3,1
2322,0.483543,-0.19195967800000002,1.9195967800000002,-768.7726018893445,-0.0006859104185385255,-2.0440847155057407,-0.00029064000785530744,2.8930686159427687e-13,6,1.0,5.378725328490077e-07,3,1
2323,0.483751,-0.20838428200000003,2.08384282,-834.61064999058,-0.0011433702393265001,-2.1993260614807957,-0.00048447891496885604,5.000586767800164e-13,6,1.0,7.071482707177884e-07,3,1
2324,0.483959,-0.2236357,2.236357,-895.7565043576813,-0.0016307678164162605,-2.343257582162467,-0.0006910033120407883,8.303558376309897e-13,6,1.0,9.112386282558551e-07,3,1
