sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
2717,0.565835,0.557516278,-5.57516278,2219.4556485420826,-0.07416100302654666,5.124917158682013,-0.03164857580347542,1.0268688167393364e-21,6,1.0,3.197442310920451e-11,4,1
2718,0.566043,0.49077509799999997,-4.907750979999999,1952.379688157427,-0.07324003078641383,4.427751154484996,-0.031229510760917487,2.655924321488505e-21,6,1.0,5.1514348342607263e-11,4,1
2719,0.566251,0.420543431,-4.20543431,1671.3013626565173,-0.07247023144068097,3.7009583929466925,-0.030881861751654083,2.5339848391705255e-23,6,1.0,4.440892098500626e-12,3,1
2720,0.56646,0.347204847,-3.47204847,1377.756669302743,-0.07185402649391923,2.948349027567954,-0.030605145770710288,2.5575142566466515e-22,6,1.0,1.5987211554602254e-11,3,1
2721,0.566668,0.27121962999999993,-2.7121962999999996,1073.5843696149848,-0.07140306626738482,2.168078012184766,-0.03040345397472232,2.562221547094661e-22,6,1.0,1.5987211554602254e-11,3,1
2722,0.566876,0.19308642099999998,-1.9308642099999997,760.7839882721148,-0.07111770586852256,1.371924994529485,-0.030276164314251015,1.8020373755190477e-14,6,1.0,1.0707171260726511e-07,3,1
2723,0.567085,0.11326550399999999,-1.13265504,441.1985341710243,-0.07099964766482825,0.5648717880113178,-0.03022357636045219,1.532410463754834e-17,6,1.0,3.1367963782003017e-09,3,1
2724,0.567293,0.03225551999999998,-0.3225551999999998,116.82102695849026,-0.07105277053442002,-0.2553984114987737,-0.03024723419227578,2.9679230666802877e-20,6,1.0,1.2864709297844001e-10,3,1
2725,0.567501,-0.049406533,0.49406533,-210.19539805007187,-0.07127660986083494,-1.076150607764061,-0.030347014517421025,2.563915027473105e-15,6,1.0,4.0536532464052755e-08,3,1
2726,0.56771,-0.131260371,1.3126037099999999,-538.0080860438027,-0.0716721972996335,-1.8927628650648065,-0.030523742244442233,6.870275576144792e-22,6,1.0,2.6201263381153694e-11,3,1
2727,0.567918,-0.212730639,2.12730639,-864.3156122514097,-0.07223515001090608,-2.706503419579895,-0.030776137208944183,3.437029703591293e-21,6,1.0,5.861977570020827e-11,3,1
2728,0.568126,-0.29339541,2.9339541000000002,-1187.4263149314252,-0.07296457231687939,-3.5068380094873235,-0.03110484931907597,1.8944104883389536e-21,6,1.0,4.3520742565306136e-11,3,1
2729,0.568335,-0.372640972,3.7264097200000004,-1504.8828564209957,-0.07386035583471964,-4.2860455399052055,-0.03151137551258385,8.08774278483573e-22,6,1.0,2.8421709430404007e-11,4,1
2730,0.568543,-0.450083755,4.50083755,-1815.1517075395982,-0.07491060266829423,-5.0492636229551255,-0.0319924552260411,3.648550541357927e-21,6,1.0,6.039613253960852e-11,4,1
2731,0.568751,-0.525186761,5.25186761,-2116.080363739851,-0.07611349463506106,-5.783134455610171,-0.03255016489401734,1.263206932871738e-21,6,1.0,3.552713678800501e-11,4,1
2732,0.56896,-0.597489706,5.97489706,-2405.8274596185456,-0.07746850098393974,-6.483283965926273,-0.03318830508043835,2.1383224253211036e-21,6,1.0,4.618527782440651e-11,4,1
2733,0.569168,-0.666532306,6.66532306,-2682.55125426385,-0.07895612112401046,-7.152019904186618,-0.033903055755437984,4.546104651694227e-22,6,1.0,2.1316282072803006e-11,4,1
2734,0.569376,-0.7318926339999999,7.318926339999999,-2944.5622758605205,-0.0805741380243273,-7.778927405369891,-0.034700422245932595,4.0926932751967845e-21,6,1.0,6.394884621840902e-11,4,1
2735,0.569585,-0.7931487629999999,7.9314876299999995,-3190.1747471258604,-0.08232132568894458,-8.359749591469726,-0.03558948822318186,4.097071560403943e-21,6,1.0,6.394884621840902e-11,4,1
2736,0.569793,-0.849917123,8.49917123,-3417.8550453834464,-0.08417185148386747,-8.896758629437558,-0.03656962482917931,1.5414091998191284e-21,6,1.0,3.907985046680551e-11,4,1
2737,0.570001,-0.9018908579999999,9.01890858,-3626.378446851651,-0.08612329384749497,-9.38193444051747,-0.03765560268861068,2.144342951180374e-22,6,1.0,1.4210854715202004e-11,4,1
2738,0.57021,-0.948648041,9.48648041,-3814.063485231352,-0.08817367706158914,-9.81044600044994,-0.038867857077932465,3.2493314648765422e-21,6,1.0,5.6843418860808015e-11,4,1
2739,0.570418,-0.989996887,9.89996887,-3980.148163235905,-0.09029243695552686,-10.18634564393198,-0.04021519244583194,1.5661204439873674e-21,6,1.0,3.907985046680551e-11,4,1
2740,0.570626,-1.025592183,10.255921830000002,-4123.260698698824,-0.09247665880329488,-10.501066575808485,-0.041728850171252684,2.1806740966823117e-21,6,1.0,4.618527782440651e-11,4,1
2741,0.570835,-1.055280501,10.55280501,-4242.8039804891005,-0.09472436338195477,-10.754567362008284,-0.043450373860747835,8.889279651241303e-22,6,1.0,2.8421709430404007e-11,4,1
2742,0.571043,-1.078793342,10.78793342,-4337.713641553916,-0.09700120621918376,-10.946359794370911,-0.04540432409042631,1.0395719392286315e-22,6,1.0,9.402201239794294e-12,4,1
2743,0.571251,-1.096015635,10.960156350000002,-4407.550929293362,-0.09930451318779517,-11.0735911952479,-0.04764738203816292,1.1335344992668337e-21,6,1.0,3.197442310920451e-11,4,1
2744,0.57146,-1.106870666,11.06870666,-4452.037196215078,-0.10163198730310385,-11.136239786165188,-0.05025009075153799,1.9441521174838088e-22,6,1.0,1.124100812432971e-11,4,1
2745,0.571668,-1.11116665,11.111666499999998,-4470.420524199998,-0.10394759959625874,-11.132751409399237,-0.053252059090607394,2.37733202383087e-22,6,1.0,1.0755285551056204e-11,4,1
2746,0.571876,-1.108980301,11.089803009999999,-4463.041006345637,-0.1062490410557043,-11.064622401175438,-0.05673488346292787,4.298090794171369e-22,6,1.0,1.7763568394002505e-11,4,1
2747,0.572085,-1.100273262,11.00273262,-4429.782268076036,-0.1085336983656184,-10.93137468858917,-0.060791675501514576,3.3325040696322204e-21,6,1.0,5.6843418860808015e-11,4,1
2748,0.572293,-1.085045533,10.850455329999999,-4370.656455901096,-0.11076605334651583,-10.732475869694223,-0.06545333388305936,1.2240902891901498e-22,6,1.0,8.049116928532385e-12,4,1
2749,0.572501,-1.063412185,10.63412185,-4286.156703158881,-0.1129439359724609,-10.470589547813537,-0.07079931834940142,1.0833749407939962e-21,6,1.0,3.197442310920451e-11,4,1
2750,0.57271,-1.035488289,10.354882889999999,-4176.775258139793,-0.11506477867772213,-10.147572752445392,-0.07690768259705102,4.220449571171886e-23,6,1.0,5.342948306008566e-12,4,1
2751,0.572918,-1.00146563,10.0146563,-4043.2646981913736,-0.11709554201790698,-9.763285289350838,-0.08374216018909651,3.6721053654101065e-21,6,1.0,6.039613253960852e-11,4,1
2752,0.573126,-0.9614976359999999,9.61497636,-3886.2472472643312,-0.11903441201641961,-9.321490377465217,-0.09132026778337587,2.1424046569087676e-21,6,1.0,4.618527782440651e-11,4,1
2753,0.573335,-0.915852806,9.15852806,-3706.7965459628344,-0.12087911665565801,-8.826337986786015,-0.09963696692031059,3.6701337459266834e-21,6,1.0,6.039613253960852e-11,4,1
2754,0.573543,-0.8647996389999999,8.64799639,-3505.9150530107318,-0.12260058778405872,-8.276303501927067,-0.10851493902491234,2.478621556247386e-21,6,1.0,4.973799150320701e-11,4,1
2755,0.573751,-0.808683348,8.08683348,-3284.944225495401,-0.12419789941413634,-7.679382836912171,-0.11784770090160053,2.140644628149055e-21,6,1.0,4.618527782440651e-11,4,1
2756,0.57396,-0.747810789,7.4781078899999995,-3045.0552672337053,-0.12566908375711208,-7.039159535768635,-0.12749111854850098,9.127443829771912e-22,6,1.0,3.019806626980426e-11,4,1
2757,0.574168,-0.682565532,6.82565532,-2787.646345706565,-0.126990768372642,-6.354252959278846,-0.13710629130713775,1.1742312282773118e-20,6,1.0,1.0835776720341528e-10,4,1
2758,0.574376,-0.613446218,6.13446218,-2514.62418277924,-0.12816302208061223,-5.635835134472661,-0.14646244181363074,1.375547383625492e-20,6,1.0,1.1723955140041653e-10,4,1
2759,0.574585,-0.54079806,5.4079806,-2227.2686353831227,-0.12918442715837228,-4.887105635215166,-0.15530388282259405,8.86776388733622e-21,6,1.0,9.414691248821327e-11,4,1
2760,0.574793,-0.46515805600000004,4.65158056,-1927.5670281141279,-0.13003885014698516,-4.107802829869943,-0.16322920745545022,1.0991128145570609e-20,6,1.0,1.0480505352461478e-10,4,1
2761,0.575001,-0.38694813299999997,3.8694813299999997,-1617.1089554224532,-0.1307268946694497,-3.307906358002796,-0.1699831521981312,5.1775990534364756e-21,6,1.0,7.194245199571014e-11,4,1
2762,0.57521,-0.306743646,3.0674364599999997,-1298.1057423283253,-0.13124830550386926,-2.494788681433076,-0.17533310713938016,1.2150009080511812e-20,6,1.0,1.1013412404281553e-10,4,1
2763,0.575418,-0.225043236,2.25043236,-972.4398608907675,-0.13159471167135411,-1.6654142667542244,-0.17900187796016395,5.556592853425828e-22,6,1.0,2.353672812205332e-11,4,1
2764,0.575626,-0.142307187,1.42307187,-641.9084497401668,-0.13176760810117813,-0.8312328356924743,-0.18086802151472436,5.306264803880847e-21,6,1.0,7.283063041541027e-11,3,1
2765,0.575835,-0.05911085399999999,0.5911085399999999,-308.78968691585766,-0.13176745827462313,0.000716873468937881,-0.18086639416311398,1.3352370756544838e-20,6,1.0,1.1550265952009475e-10,3,1
2766,0.576043,0.024085478999999993,-0.24085478999999993,25.078424873779237,-0.131593898064781,0.8344240857795612,-0.17899315190133142,1.5496043222776104e-21,6,1.0,3.930189507173054e-11,3,1
2767,0.576251,0.106744814,-1.06744814,357.50445319187395,-0.13124931447922317,1.6566518536435255,-0.17534365887395884,1.3265518744909367e-21,6,1.0,3.6415315207705135e-11,4,1
2768,0.57646,0.18836850999999996,-1.8836850999999997,686.4341949079136,-0.13073470945193327,2.4622250109562027,-0.1700618377411722,1.1569663955818495e-20,6,1.0,1.0746958878371515e-10,4,1
2769,0.576668,0.26849628299999995,-2.6849628299999995,1009.9228229352616,-0.1300577621773135,3.2545542049030254,-0.16341032686674897,1.350563401141669e-22,6,1.0,1.1546319456101628e-11,4,1
2770,0.576876,0.34662949200000004,-3.46629492,1325.87191406189,-0.1292213641118381,4.021144545552902,-0.1556362793908288,6.247811921189967e-22,6,1.0,2.4868995751603507e-11,4,1
2771,0.577085,0.42230785299999996,-4.2230785299999996,1632.335365430764,-0.12822707481190343,4.7573650714599705,-0.14699748149455083,3.2337749521732498e-21,6,1.0,5.6843418860808015e-11,4,1
2772,0.577293,0.49514779600000003,-4.95147796,1927.6314316595926,-0.12708991751495027,5.46710238919824,-0.13786648324022033,1.1664389172630655e-22,6,1.0,1.0658141036401503e-11,4,1
2773,0.577501,0.5646890370000001,-5.64689037,2209.814185980592,-0.12581310358530792,6.13852850789309,-0.12849343355641762,5.052618305033306e-21,6,1.0,7.105427357601002e-11,4,1
2774,0.57771,0.630471292,-6.30471292,2476.9507655147686,-0.12439882123816051,6.766901182526598,-0.1191029073956098,1.1453627831266306e-21,6,1.0,3.375077994860476e-11,4,1
2775,0.577918,0.692226062,-6.92226062,2727.8457226608057,-0.12286854866170151,7.357079694511005,-0.11000339304250414,3.8795381889615828e-22,6,1.0,1.9539925233402755e-11,4,1
2776,0.578126,0.749493063,-7.49493063,2960.597658682906,-0.12122589058653276,7.897394592158022,-0.10133387788490095,3.868616695318528e-21,6,1.0,6.217248937900877e-11,4,1
2777,0.578335,0.802003796,-8.02003796,3174.0919514773304,-0.1194731309431945,8.38640977673743,-0.09319449108341982,1.2785086450130958e-21,6,1.0,3.552713678800501e-11,4,1
2778,0.578543,0.8493746910000001,-8.49374691,3366.728472342775,-0.11763760726603038,8.824633063289674,-0.08575036220636265,4.097713366870483e-21,6,1.0,6.394884621840902e-11,4,1
2779,0.578751,0.8913756060000001,-8.91375606,3537.581339014649,-0.1157227518650338,9.206035581714987,-0.07900874804510159,3.340003917051423e-22,6,1.0,1.7763568394002505e-11,4,1
2780,0.57896,0.927699685,-9.27699685,3685.4274616018038,-0.11373154191048901,9.527320356672956,-0.07295551635217415,1.2758733921171016e-21,6,1.0,3.552713678800501e-11,4,1
2781,0.579168,0.958155143,-9.581551430000001,3809.4853246263233,-0.11169505273107176,9.790813362583565,-0.06762893179678751,1.0439765400431297e-21,6,1.0,3.197442310920451e-11,4,1
2782,0.579376,0.9825501950000001,-9.825501950000001,3909.0136402163425,-0.10961684625941631,9.991377267574974,-0.06295922672672946,1.8449972667936078e-21,6,1.0,4.263256414560601e-11,4,1
2783,0.579585,1.0007314129999998,-10.007314129999997,3983.426998635856,-0.1075000718867813,10.1281070460998,-0.058874740456467727,8.590121339400078e-23,6,1.0,7.105427357601002e-12,4,1
2784,0.579793,1.012545369,-10.125453689999999,4032.1211884445443,-0.10537820543252717,10.20128103006865,-0.05535199991871492,3.529362902042144e-22,6,1.0,1.7763568394002505e-11,4,1
2785,0.580001,1.017953706,-10.17953706,4054.9765441873383,-0.10325460331304923,10.20962557441385,-0.05230532510607327,3.295567854850941e-21,6,1.0,5.6843418860808015e-11,4,1
2786,0.58021,1.016918067,-10.16918067,4051.869811633923,-0.10113256102672362,10.153312374762942,-0.04965945328996124,4.894683898585879e-22,6,1.0,2.1316282072803006e-11,4,1
2787,0.580418,1.009438452,-10.094384519999998,4022.814757643407,-0.0990457847316765,10.032578341573387,-0.047380204233059144,6.054515742243936e-23,6,1.0,4.912736883966318e-12,4,1
2788,0.580626,0.9955148610000001,-9.95514861,3967.838061792037,-0.09699750566375773,9.847495518840908,-0.0454009510387532,8.581485821312585e-22,6,1.0,2.8421709430404007e-11,4,1
2789,0.580835,0.975262365,-9.75262365,3887.4227458930404,-0.09499098201535547,9.600591619148895,-0.04366737688655062,3.350306749212193e-22,6,1.0,1.7763568394002505e-11,4,1
2790,0.581043,0.9487960350000001,-9.487960350000002,3782.0378190207894,-0.09305840768531214,9.291222740593566,-0.042157025188623895,7.166757227840886e-23,6,1.0,7.105427357601002e-12,4,1
2791,0.581251,0.916307656,-9.16307656,3652.468552002553,-0.09120230169242187,8.923586504280722,-0.04082876649789879,3.306343386700036e-22,6,1.0,1.7763568394002505e-11,4,1
2792,0.58146,0.877950656,-8.77950656,3499.3420299307786,-0.08942586829255814,8.499681339060315,-0.039651166512115095,4.808244560827154e-22,6,1.0,2.1316282072803006e-11,4,1
2793,0.581668,0.8339935340000001,-8.33993534,3323.735751936602,-0.08775783801365217,8.019376340894647,-0.038615336499390085,2.8452008679614573e-21,6,1.0,5.3290705182007514e-11,4,1
2794,0.581876,0.784666432,-7.8466643199999995,3126.581098567626,-0.0862003033170086,7.488147580017649,-0.03769972116095253,1.670052511105252e-21,6,1.0,4.085620730620576e-11,4,1
2795,0.582085,0.73035292,-7.3035292,2909.4209206352284,-0.08475578853507464,6.911553980544851,-0.0368884523924741,3.04191859941045e-21,6,1.0,5.5067062021407764e-11,4,1
2796,0.582293,0.67128314,-6.7128314,2673.174427321162,-0.08344833006644896,6.28585802223926,-0.036181189719333824,3.052377347676349e-23,6,1.0,5.329070518200751e-12,4,1
2797,0.582501,0.607917376,-6.07917376,2419.691259556298,-0.08227896773668406,5.621934277713231,-0.03556754538696749,3.035073476991675e-21,6,1.0,5.5067062021407764e-11,4,1
2798,0.58271,0.540600841,-5.40600841,2150.3564408179927,-0.08125000242472534,4.923279004589452,-0.03504058695960717,3.2372227490372624e-21,6,1.0,5.6843418860808015e-11,4,1
2799,0.582918,0.46971710499999997,-4.69717105,1866.7022570465,-0.0803789794641587,4.1876103873376875,-0.03460301777108765,3.2350768532996003e-21,6,1.0,5.6843418860808015e-11,4,1
2800,0.583126,0.395803166,-3.9580316599999996,1570.8835193399887,-0.07966610161304107,3.4272973611427275,-0.034250159011171045,1.402832885462065e-21,6,1.0,3.730349362740526e-11,3,1
2801,0.583335,0.319242594,-3.1924259399999997,1264.4369525265392,-0.0791131098549369,2.6458935794455543,-0.03397945226309707,2.940240026904391e-21,6,1.0,5.417888360170764e-11,3,1
2802,0.583543,0.240495673,-2.40495673,949.2018142051139,-0.07873013437557999,1.8412282661391013,-0.03379342275335435,2.863540929740554e-22,6,1.0,1.687538997430238e-11,3,1
2803,0.583751,0.160099401,-1.60099401,627.3319059596305,-0.0785167249375042,1.0260069138260182,-0.03369025201476159,2.53655455983789e-15,6,1.0,3.726645077598012e-08,3,1
2804,0.58396,0.07855241900000001,-0.7855241900000001,300.8241001273159,-0.07847375827702219,0.2055821075693735,-0.033669521789280385,9.790994757121712e-21,6,1.0,6.074567932001784e-11,3,1
2805,0.584168,-0.0036849889999999996,0.036849889999999996,-28.48217603967735,-0.07860343024479925,-0.6234229220051333,-0.03373212717719269,4.675278567907578e-17,6,1.0,5.043248804681433e-09,3,1
2806,0.584376,-0.08607582500000001,0.8607582500000001,-358.4336670433554,-0.07890459241953679,-1.4478950708536127,-0.033878022537534906,3.865978275092881e-21,6,1.0,6.217248937900877e-11,3,1
2807,0.584585,-0.168121448,1.68121448,-687.0342527797699,-0.0793774758811382,-2.26260029474342,-0.03410855165468127,2.133503865683415e-21,6,1.0,4.618527782440651e-11,3,1
2808,0.584793,-0.24928486,2.4928486,-1012.1364313899816,-0.08001597457433658,-3.069705255761673,-0.03442277321919221,1.3925240922989263e-21,6,1.0,3.730349362740526e-11,3,1
2809,0.585001,-0.329105777,3.29105777,-1331.8953624704948,-0.08081839587177363,-3.857794699216834,-0.03482284147701986,5.755397062612082e-22,6,1.0,2.398081733190338e-11,4,1
2810,0.58521,-0.407047201,4.0704720100000005,-1644.1621586172203,-0.08178412084394808,-4.620693646767424,-0.03531269289628268,3.865738180090641e-21,6,1.0,6.217248937900877e-11,4,1
2811,0.585418,-0.48268720499999995,4.8268720499999995,-1947.2501866475552,-0.08289948384840683,-5.362322136821281,-0.0358910944820672,1.6719686428726212e-21,6,1.0,4.085620730620576e-11,4,1
2812,0.585626,-0.555488791,5.554887910000001,-2239.0087306571436,-0.08416197001784702,-6.069645045385941,-0.03656427159747207,5.2774647880996104e-23,6,1.0,7.105427357601002e-12,4,1
2813,0.585835,-0.625030032,6.250300319999999,-2517.7524508873767,-0.08557041920237356,-6.738991313523603,-0.03734181590491864,4.090086613519203e-21,6,1.0,6.394884621840902e-11,4,1
2814,0.586043,-0.690850644,6.90850644,-2781.6415567016934,-0.08710383181123248,-7.372176004129915,-0.03822527575010343,5.2534054356774435e-23,6,1.0,7.105427357601002e-12,4,1
2815,0.586251,-0.7526054139999999,7.526054139999999,-3029.297745653467,-0.08875957177414462,-7.9602882832320025,-0.0392299358504364,6.227561282989596e-22,6,1.0,2.4868995751603507e-11,4,1
2816,0.58646,-0.809872415,8.098724149999999,-3259.0399495264705,-0.09053578933090042,-8.498648596917127,-0.040377075219263515,4.881732361105864e-24,6,1.0,1.2923689896027213e-12,4,1
2817,0.586668,-0.862268077,8.622680769999999,-3469.33886592299,-0.09240552748320993,-8.98912573225785,-0.04167726907521961,1.17880278861705e-22,6,1.0,1.0658141036401503e-11,4,1
2818,0.586876,-0.9095239009999999,9.095239009999998,-3659.1307289383735,-0.09436586242306091,-9.42468721082266,-0.043163125135115055,3.3445223823817693e-22,6,1.0,1.7763568394002505e-11,4,1
2819,0.587085,-0.9512563169999999,9.51256317,-3826.8967622102014,-0.09641426237346976,-9.800956700520112,-0.044877778824986364,4.113291126401993e-21,6,1.0,6.394884621840902e-11,4,1
2820,0.587293,-0.987311897,9.87311897,-3972.036061359939,-0.09851961744371361,-10.121899376173058,-0.04684928402367798,2.471681453783291e-22,6,1.0,1.4210854715202004e-11,4,1
2821,0.587501,-1.017383785,10.17383785,-4093.3424360534323,-0.10067861120747675,-10.37977771039483,-0.04913846242319059,6.6631650410898685e-22,6,1.0,2.4868995751603507e-11,4,1
2822,0.58771,-1.041280196,10.41280196,-4190.079256666459,-0.10288851669034507,-10.573710444350954,-0.051822471221803924,1.8852828077351197e-21,6,1.0,4.263256414560601e-11,4,1
2823,0.587918,-1.058886059,10.58886059,-4261.806611357189,-0.10511524731506773,-10.705435695776995,-0.054950502697205125,2.914900060798644e-21,6,1.0,5.3290705182007514e-11,4,1
2824,0.588126,-1.070047946,10.70047946,-4307.947365670153,-0.10735562353925794,-10.771039539376732,-0.05861791463601592,1.8659000197528466e-22,6,1.0,1.0658141036401503e-11,4,1
2825,0.588335,-1.074689143,10.746891430000002,-4328.240115986839,-0.10960670516024217,-10.770725459253882,-0.06293813450785214,1.903751682288655e-21,6,1.0,4.263256414560601e-11,4,1
2826,0.588543,-1.07280965,10.7280965,-4322.707223418685,-0.11183345954551885,-10.705549929215517,-0.06796600861751174,3.3010743886347427e-21,6,1.0,5.6843418860808015e-11,4,1
2827,0.588751,-1.064332753,10.64332753,-4291.086303899844,-0.11403281470918664,-10.573822902249676,-0.0738144068473752,1.0818975988091515e-21,6,1.0,3.197442310920451e-11,4,1
2828,0.58896,-1.049335166,10.493351660000002,-4233.733899670321,-0.11620179443100645,-10.377893405835707,-0.08060519576998113,3.662640185670445e-22,6,1.0,1.7763568394002505e-11,4,1
2829,0.589168,-1.02793196,10.279319600000001,-4151.112459847955,-0.1183063145540742,-10.117885207057144,-0.08834366441284336,2.1638852833872037e-21,6,1.0,4.618527782440651e-11,4,1
2830,0.589376,-1.000161492,10.00161492,-4043.4049697489054,-0.12034367328538138,-9.794993900515939,-0.0971025104717633,4.115038642739255e-21,6,1.0,6.394884621840902e-11,4,1
2831,0.589585,-0.966253904,9.66253904,-3911.5570730849518,-0.12231108272139235,-9.413442277563753,-0.1069402004348316,1.276799428773566e-21,6,1.0,3.552713678800501e-11,4,1
2832,0.589793,-0.9264009809999999,9.26400981,-3756.28050003579,-0.12417722402048297,-8.971833168705478,-0.11771960692078279,2.141501997553769e-22,6,1.0,1.4210854715202004e-11,4,1
2833,0.590001,-0.8808328649999999,8.80832865,-3578.4764377374154,-0.125940168940485,-8.47569673077954,-0.12938674761277205,1.2761454702090695e-21,6,1.0,3.552713678800501e-11,4,1
2834,0.59021,-0.8298564119999999,8.29856412,-3379.335945953046,-0.12759740392024826,-7.929353970158656,-0.14184639091246784,3.89523236867052e-22,6,1.0,1.9539925233402755e-11,4,1
2835,0.590418,-0.773740121,7.73740121,-3159.7908795727362,-0.12912214877895878,-7.330504128416485,-0.1547454848034323,1.3750515190842018e-20,6,1.0,1.1723955140041653e-10,4,1
2836,0.590626,-0.712905919,7.1290591899999995,-2921.4397094543106,-0.13051343517025246,-6.688876881220091,-0.16785120675456286,2.567718544074568e-22,6,1.0,1.5987211554602254e-11,4,1
2837,0.590835,-0.647737376,6.477373760000001,-2665.7075393520927,-0.13176928506635427,-6.008851177520159,-0.1808862372027144,2.661222722053093e-21,6,1.0,5.1514348342607263e-11,4,1
2838,0.591043,-0.578656419,5.78656419,-2394.072281751815,-0.13286934861504357,-5.288767061006624,-0.1933277473185332,8.127446622901318e-22,6,1.0,2.8421709430404007e-11,4,1
2839,0.591251,-0.5060849749999999,5.060849749999999,-2108.085670235188,-0.1338133847647018,-4.538635334895692,-0.20482579025307607,5.772811828964382e-23,6,1.0,7.105427357601002e-12,4,1
2840,0.59146,-0.430560042,4.305600419999999,-1809.7575772119048,-0.1346003284315034,-3.7652807023997337,-0.21502824232736423,2.0746650019235884e-22,6,1.0,1.4210854715202004e-11,4,1
2841,0.591668,-0.35254190399999996,3.5254190399999996,-1500.7297506956236,-0.1352171995415271,-2.9657264904988034,-0.2234396102485606,3.444131821739916e-21,6,1.0,5.861977570020827e-11,4,1
2842,0.591876,-0.272567559,2.7256755900000003,-1183.0440257021114,-0.13566492553083775,-2.152528794762851,-0.22978194546051553,3.533858559008153e-23,6,1.0,5.329070518200751e-12,4,1
2843,0.592085,-0.191135648,1.9113564799999998,-858.6055342679475,-0.1359431165938067,-1.3310577175546352,-0.2338262979523143,6.184821528321058e-21,6,1.0,7.860379014346108e-11,3,1
2844,0.592293,-0.108744812,1.08744812,-529.3205532024228,-0.13604682285039152,-0.498587772042409,-0.23535467523401465,1.3649603490505938e-21,6,1.0,3.68594044175552e-11,3,1
2845,0.592501,-0.025932049000000013,0.2593204900000001,-197.32964666570277,-0.13597776312279516,0.3320179211361046,-0.23433564458556552,1.5746407269711617e-17,6,1.0,3.655409308578328e-09,3,1
2846,0.59271,0.05680399999999999,-0.5680399999999999,135.35366303921887,-0.13573626039036638,1.1555154661669953,-0.23081135786811968,3.3301100514613033e-22,6,1.0,1.8207657603852567e-11,3,1
2847,0.592918,0.13892633699999998,-1.3892633699999999,466.51215114467556,-0.135325640222656,1.97413542168461,-0.22495712755999564,6.235721225574611e-22,6,1.0,2.4868995751603507e-11,4,1
2848,0.593126,0.219974678,-2.19974678,794.2052654678912,-0.13474814842426966,2.776402876856116,-0.2170100192071281,1.1633156756402346e-22,6,1.0,1.0658141036401503e-11,4,1
2849,0.593335,0.29948873900000006,-2.9948873900000006,1116.4768914402835,-0.13400465457661176,3.557386830900689,-0.2072525482301933,1.8413985666639958e-22,6,1.0,1.3322676295501878e-11,4,1
2850,0.593543,0.377008236,-3.77008236,1431.3058723389631,-0.13310608639023194,4.320039357593317,-0.19613771851018696,1.3748708441786633e-20,6,1.0,1.1723955140041653e-10,4,1
2851,0.593751,0.452072885,-4.520728849999999,1736.703029816935,-0.13205513091171728,5.05267056978243,-0.18402394602744745,9.206761008280885e-21,6,1.0,9.592326932761353e-11,4,1
2852,0.59396,0.524222402,-5.24222402,2030.6852824506072,-0.13085328343224692,5.750466408948677,-0.17126128028243498,1.721330454444527e-24,6,1.0,8.534839501805891e-13,4,1
2853,0.594168,0.593111574,-5.93111574,2311.676270653462,-0.12951842115147205,6.417607119110354,-0.15834267048546077,1.6741269901051068e-21,6,1.0,4.085620730620576e-11,4,1
2854,0.594376,0.658280117,-6.58280117,2577.7156417717933,-0.12805361506365817,7.0423369606441115,-0.14555440253116714,1.4134330753713731e-21,6,1.0,3.730349362740526e-11,4,1
2855,0.594585,0.719382818,-7.193828180000001,2827.325794643516,-0.12646064462859988,7.6218681103261865,-0.13313556150154537,6.97746886883952e-21,6,1.0,8.348877145181177e-11,4,1
2856,0.594793,0.776074464,-7.76074464,3058.9889184850817,-0.12476364952844003,8.158630289230583,-0.12143097407653754,2.0668276048893446e-22,6,1.0,1.4210854715202004e-11,4,1
2857,0.595001,0.8279714850000001,-8.279714850000001,3271.122540441719,-0.12296588993783233,8.64307495484526,-0.11055157385056073,2.1375676186414508e-21,6,1.0,4.618527782440651e-11,4,1
2858,0.59521,0.874805382,-8.74805382,3462.625532172728,-0.12106955491866926,9.073373297430345,-0.10056336286562502,8.338928110173194e-22,6,1.0,2.8421709430404007e-11,4,1
2859,0.595418,0.916307656,-9.16307656,3632.366372306774,-0.11910366685179787,9.451384936882334,-0.09161201416996084,1.0593538293093928e-21,6,1.0,3.197442310920451e-11,4,1
2860,0.595626,0.952133094,-9.52133094,3778.9776418576002,-0.11707172407763577,9.768955645010736,-0.08365579100102487,2.856067398907493e-21,6,1.0,5.3290705182007514e-11,4,1
2861,0.595835,0.982166625,-9.82166625,3902.024175707602,-0.11497614447120275,10.026696681497047,-0.07663250741250635,2.354483940937414e-22,6,1.0,1.4210854715202004e-11,4,1
2862,0.596043,1.0061397499999998,-10.061397499999998,4000.4288213368013,-0.11284956997134427,10.223915864704894,-0.07054936252271454,2.8815070746883125e-21,6,1.0,5.3290705182007514e-11,4,1
2863,0.596251,1.023899041,-10.23899041,4073.6215374544945,-0.11069529773132578,10.357078077012646,-0.06529364444078632,2.1882029922603644e-21,6,1.0,4.618527782440651e-11,4,1
2864,0.59646,1.035367784,-10.35367784,4121.338492270797,-0.10851618279628128,10.42638724901598,-0.06075799657203398,6.702858330739515e-22,6,1.0,2.4868995751603507e-11,4,1
